CNPJ_Fundo;Data_Referencia;Tipo;Emissor;CNPJ_Emissor;Valor
11.160.521/0001-22;30/09/2022;FII;FII IRIDIUM RECEBIVEIS IMOBILIÁRIOS;23830325000110;556254
11.160.521/0001-22;30/09/2022;FII;CAPITANIA SECURITIES II FII;18979895000113;751012195
11.160.521/0001-22;30/09/2022;FII;JFL LIVING FII;36501181000187;7229000
11.160.521/0001-22;30/09/2022;FII;FII BARIGUI RENDIMENTOS IMOB I;29267567000100;141152678
11.160.521/0001-22;30/09/2022;FII;URCA PRIME RENDA FII;34508872000187;10079056
11.160.521/0001-22;30/09/2022;FII;FATOR VERITA - FII  REC;11664201000100;214840798
11.160.521/0001-22;30/09/2022;FII;BB PROGRESSIVO II - FII;14410722000129;83783392
11.160.521/0001-22;30/09/2022;FII;SUCCESPAR VAREJO FII;27538422000171;11167492513
11.160.521/0001-22;30/09/2022;FII;KINEA HIGH YIELD CRI - FII;30130708000128;6017720
11.160.521/0001-22;30/09/2022;FII;WHG REAL ESTATE FI IMOBILIÁRIO FII;41256643000188;95194678
11.160.521/0001-22;30/09/2022;FII;KINEA INDICES PRECOS FUNDO INVESTIMENTO;24960430000113;136928168
11.268.335/0001-01;31/03/2022;FII;FII JPP CAPITAL;17216625000198;651798272
11.268.335/0001-01;30/06/2022;FII;FII JPP CAPITAL;17216625000198;646849232
11.268.335/0001-01;30/09/2022;FII;FII JPP CAPITAL;17216625000198;711555504
11.664.201/0001-00;31/03/2022;FII;QUASAR CRÉDITO IMOBILIÁRIO FII;32400264000129;47775000
11.664.201/0001-00;31/03/2022;FII;FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA;41269052000145;41600000
11.664.201/0001-00;31/03/2022;FII;CSHG RECEBIVEIS IMOBILIARIOS FII;11160521000122;20700327
11.664.201/0001-00;31/03/2022;FII;EQI RECEBÍVEIS IMOBILIÁRIOS FII;41076380000125;4978500
11.664.201/0001-00;31/03/2022;FII;FII MOGNO CRI HIGH GRADE;35652204000191;12705000
11.664.201/0001-00;30/06/2022;FII;QUASAR CRÉDITO IMOBILIÁRIO FII;32400264000129;46000000
11.664.201/0001-00;30/06/2022;FII;EQI RECEBÍVEIS IMOBILIÁRIOS FII;41076380000125;4725000
11.664.201/0001-00;30/06/2022;FII;FII RBR CRÉDITO IMOBILIÁRIO ESTRUTURADO;30166700000111;482584842
11.664.201/0001-00;30/06/2022;FII;FII MOGNO CRI HIGH GRADE;35652204000191;12759000
11.664.201/0001-00;30/06/2022;FII;CSHG RECEBIVEIS IMOBILIARIOS FII;11160521000122;2040626628
11.664.201/0001-00;30/06/2022;FII;FII GUARDIAN MULTIESTRATÉGIA IMOBILIÁRIA;41269052000145;40080000
11.728.688/0001-47;31/03/2022;FII;LOGCP INTER FII;34598181000111;23877345
11.728.688/0001-47;31/03/2022;FII;SUCCESPAR VAREJO FII;27538422000171;3439487882
11.728.688/0001-47;31/03/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII REC;37899400000190;417118022
11.728.688/0001-47;31/03/2022;FII;KINEA RENDIMENTOS IMOBILIARIOS FII;16706958000132;586513983
11.728.688/0001-47;31/03/2022;FII;PATRIA LOGISTICA FII;35754164000199;196539266
11.728.688/0001-47;31/03/2022;FII;HSI LOGÍSTICA FII;32903621000171;92006
11.728.688/0001-47;31/03/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII;37899400000190;88790496
11.728.688/0001-47;31/03/2022;FII;XP LOG FII;26502794000185;2662878629
11.728.688/0001-47;31/03/2022;FII;GTIS BRAZIL LOGISTICS FII;36200677000110;76992300
11.728.688/0001-47;31/03/2022;FII;XP INDUSTRIAL FII;28516325000140;6017782794
11.728.688/0001-47;31/03/2022;FII;FII - V2 PROPERTIES;33045581000137;226128105
11.728.688/0001-47;31/03/2022;FII;BRESCO LOGÍSTICA FII;20748515000181;1747762725
11.728.688/0001-47;31/03/2022;FII;FATOR VERITA FII REC;11664201000100;1612783824
11.728.688/0001-47;31/03/2022;FII;RBR LOG FII;35705463000133;854279622
11.728.688/0001-47;31/03/2022;FII;FII MOGNO CRI HIGH GRADE;35652204000191;437052
11.728.688/0001-47;31/03/2022;FII;SDI RIO BRAVO RENDA LOGISTICA FII;16671412000193;2800111678
11.728.688/0001-47;31/03/2022;FII;KINEA HIGH YIELD CRI FII;30130708000128;7272300
11.728.688/0001-47;31/03/2022;FII;HEDGE LOGISTICA FII;27486542000172;2094355354
11.728.688/0001-47;31/03/2022;FII;FII INDUSTRIAL BRASIL;14217108000145;479950821
11.728.688/0001-47;31/03/2022;FII;HSI MALLS FII;32892018000131;1074653125
11.728.688/0001-47;30/06/2022;FII;LOGCP INTER FII;34598181000111;23877345
11.728.688/0001-47;30/06/2022;FII;FII INDUSTRIAL BRASIL;14217108000145;45832850
11.728.688/0001-47;30/06/2022;FII;HSI LOGÍSTICA FII;32903621000171;92624172
11.728.688/0001-47;30/06/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII REC 15;37899400000190;65774851
11.728.688/0001-47;30/06/2022;FII;RBR LOG FII;35705463000133;84392137
11.728.688/0001-47;30/06/2022;FII;FATOR VERITA FII REC;11664201000100;120271506
11.728.688/0001-47;30/06/2022;FII;HSI MALLS FII;32892018000131;109544754
11.728.688/0001-47;30/06/2022;FII;PATRIA LOGISTICA FII;35754164000199;20314408
11.728.688/0001-47;30/06/2022;FII;GTIS BRAZIL LOGISTICS FII;36200677000110;101949000
11.728.688/0001-47;30/06/2022;FII;KINEA HIGH YIELD CRI FII;30130708000128;7280000
11.728.688/0001-47;30/06/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII REC 16;37899400000190;244800177
11.728.688/0001-47;30/06/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII REC 14;37899400000190;2661706
11.728.688/0001-47;30/06/2022;FII;XP LOG FII;26502794000185;2552254591
11.728.688/0001-47;30/06/2022;FII;WHG REAL ESTATE FII;41256643000188;96664251
11.728.688/0001-47;30/06/2022;FII;HEDGE LOGISTICA FII;27486542000172;1995547785
11.728.688/0001-47;30/06/2022;FII;BRESCO LOGÍSTICA FII;20748515000181;1735259838
11.728.688/0001-47;30/06/2022;FII;XP INDUSTRIAL FII;28516325000140;537066204
11.728.688/0001-47;30/06/2022;FII;SDI RIO BRAVO RENDA LOGISTICA FII;16671412000193;2607911502
11.728.688/0001-47;30/06/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII;37899400000190;8637748
11.728.688/0001-47;30/06/2022;FII;FII - V2 PROPERTIES;33045581000137;2226625479
11.728.688/0001-47;30/06/2022;FII;SUCCESPAR VAREJO FII;27538422000171;343673299
11.728.688/0001-47;30/06/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII REC 13;37899400000190;68590117
11.728.688/0001-47;30/06/2022;FII;KINEA RENDIMENTOS IMOBILIARIOS FII;16706958000132;590277028
11.728.688/0001-47;30/09/2022;FII;SUCCESPAR VAREJO FII;27538422000171;3427772671
11.728.688/0001-47;30/09/2022;FII;RBR LOG FII;35705463000133;950421072
11.728.688/0001-47;30/09/2022;FII;BTG PACTUAL LOGÍSTICA FII;11839593000109;23498626
11.728.688/0001-47;30/09/2022;FII;XP INDUSTRIAL FII;28516325000140;608234813
11.728.688/0001-47;30/09/2022;FII;HSI LOGÍSTICA FII;32903621000171;107875896
11.728.688/0001-47;30/09/2022;FII;FATOR VERITA FII REC;11664201000100;387968832
11.728.688/0001-47;30/09/2022;FII;BRESCO LOGÍSTICA FII;20748515000181;191065245
11.728.688/0001-47;30/09/2022;FII;FII INDUSTRIAL BRASIL;14217108000145;52087686
11.728.688/0001-47;30/09/2022;FII;KINEA RENDIMENTOS IMOBILIARIOS FII;16706958000132;1724416
11.728.688/0001-47;30/09/2022;FII;GTIS BRAZIL LOGISTICS FII;36200677000110;99949800
11.728.688/0001-47;30/09/2022;FII;LOGCP INTER FII;34598181000111;1733959855
11.728.688/0001-47;30/09/2022;FII;WHG REAL ESTATE FII;41256643000188;9519567
11.728.688/0001-47;30/09/2022;FII;PANORAMA DESENVOLVIMENTO LOGÍSTICO FII;37899400000190;479744147
11.728.688/0001-47;30/09/2022;FII;KINEA HIGH YIELD CRI FII;30130708000128;6794200
11.728.688/0001-47;30/09/2022;FII;HEDGE LOGISTICA FII;27486542000172;221575403
11.728.688/0001-47;30/09/2022;FII;XP LOG FII;26502794000185;2993660851
11.728.688/0001-47;30/09/2022;FII;SDI RIO BRAVO RENDA LOGISTICA FII;16671412000193;22392412
11.728.688/0001-47;30/09/2022;FII;PATRIA LOGISTICA FII;35754164000199;2210376
11.827.568/0001-05;30/06/2022;FII;BTLG11 FII BTLG;11839593000109;24000
11.827.568/0001-05;30/06/2022;FII;HGLG11 FII CSHG LOG;11728688000147;8829354
11.827.568/0001-05;30/06/2022;FII;BRCO11 FII BRESCO;20748515000181;14781
11.827.568/0001-05;30/06/2022;FII;VGIR11 FII VALREIII;29852732000191;19600
11.827.568/0001-05;30/06/2022;FII;KNSC11 FII KINEA SC;35864448000138;47040
11.827.568/0001-05;30/06/2022;FII;GTWR11 FII G TOWERS;23740527000158;7120
11.827.568/0001-05;30/09/2022;FII;HGLG11;11728688000147;920955
11.827.568/0001-05;30/09/2022;FII;PORD11;17156502000109;97000
11.827.568/0001-05;30/09/2022;FII;GTWR11;23740527000158;8180
11.827.568/0001-05;30/09/2022;FII;VGIR11;29852732000191;40280
11.827.568/0001-05;30/09/2022;FII;DEVA11;37087810000137;47320
11.827.568/0001-05;30/09/2022;FII;BTLG11;11839593000109;103000
11.827.568/0001-05;30/09/2022;FII;KNSC11;35864448000138;85600
11.839.593/0001-09;31/03/2022;FII;MOGNO LOGISTICA FII;40041711000129;3212160
11.839.593/0001-09;31/03/2022;FII;PARQUE ANHANGUERA FUNDO DE INVESTIM;12978943000172;65589330
11.839.593/0001-09;31/03/2022;FII;KINEA INDICES DE PRECOS FI IMOBILIA;24960430000113;3663093263
11.839.593/0001-09;30/06/2022;FII;PARQUE ANHANGUERA FUNDO DE INVESTIM;12978943000172;657159059
11.839.593/0001-09;30/06/2022;FII;MOGNO SUNO LOGISTICA FII;40041711000129;2926720
11.839.593/0001-09;30/06/2022;FII;KINEA INDICES DE PRECOS FI IMOBILIA;24960430000113;3640785843
12.516.185/0001-70;31/03/2022;FII;FII RIOB VA CI - RBVA11;15576907000170;142305345
12.516.185/0001-70;31/03/2022;FII;FII XP PROP - XPPR11;30654849000140;73797077
12.516.185/0001-70;31/03/2022;FII;FII RBRALPHA - RBRF11;27529279000151;50246968
12.516.185/0001-70;31/03/2022;FII;FII MOGNO - MGFF11;29216463000177;246045239
12.516.185/0001-70;31/03/2022;FII;FII CSHG CRI - HGCR11;11160521000122;5885
12.516.185/0001-70;31/03/2022;FII;FII BC FUND - BRCR11;8924783000101;786805169
12.516.185/0001-70;31/03/2022;FII;FII CAP REIT - CPFF11;34081611000123;197897678
12.516.185/0001-70;31/03/2022;FII;FII EQI RECE - EQIR11;41076380000125;2987100
12.516.185/0001-70;31/03/2022;FII;FII KINEA - KNRI11;12005956000165;28065632
12.516.185/0001-70;30/06/2022;FII;FII XP PROP - XPPR11;30654849000140;62616079
12.516.185/0001-70;30/06/2022;FII;FII EQI RECE - EQIR11;41076380000125;2835000
12.516.185/0001-70;30/06/2022;FII;FII RIOB VA CI - RBVA11;15576907000170;1109328904
12.516.185/0001-70;30/06/2022;FII;FII BC FUND - BRCR11;8924783000101;721519809
12.516.185/0001-70;30/06/2022;FII;FII RBRALPHA - RBRF11;27529279000151;47340061
12.516.185/0001-70;30/06/2022;FII;FII MOGNO - MGFF11;29216463000177;22967868
12.516.185/0001-70;30/06/2022;FII;FII CSHG CRI - HGCR11;11160521000122;58014
12.516.185/0001-70;30/06/2022;FII;FII CAP REIT - CPFF11;34081611000123;191302936
12.989.974/0001-29;31/03/2022;FII;FII REGIÃO DO PORTO;12927767000140;6879746
12.989.974/0001-29;30/06/2022;FII;FII REGIÃO DO PORTO;12927767000140;6867079
12.989.974/0001-29;30/09/2022;FII;FII REGIÃO DO PORTO;12927767000140;6853741
13.371.132/0001-71;31/03/2022;FII;FII - FII TB Office (TBOF11);17365105000147;1571766
13.371.132/0001-71;31/03/2022;FII;FII CSHG JHBPW (HGPO11);11260134000168;8346356628
13.371.132/0001-71;31/03/2022;FII;FDO INV IMOB RIO BRAVO RENDA CORPORATIVA (RCRB11);3683056000186;1222845745
13.371.132/0001-71;31/03/2022;FII;FII P VARGAS (PRSV11);11281322000172;52832684
13.371.132/0001-71;31/03/2022;FII;FII BM Edificio (EDGA11);15333306000137;689255485
13.371.132/0001-71;31/03/2022;FII;FII Bluemacaw Office Fund II (BLMO11);34895894000147;990364161
13.371.132/0001-71;30/06/2022;FII;FII - FII TB Office (TBOF11);17365105000147;1571766
13.371.132/0001-71;30/06/2022;FII;FII CSHG JHBPW (HGPO11);11260134000168;7613840064
13.371.132/0001-71;30/06/2022;FII;FDO INV IMOB RIO BRAVO RENDA CORPORATIVA (RCRB11);03683056000186;967787982
13.371.132/0001-71;30/06/2022;FII;FII P VARGAS (PRSV11);11281322000172;433536
13.371.132/0001-71;30/06/2022;FII;FII BM Edificio (EDGA11);15333306000137;635036416
13.371.132/0001-71;30/06/2022;FII;FII Bluemacaw Office Fund II (BLMO11);34895894000147;944340885
13.555.918/0001-49;31/03/2022;FII;SAO DOMINGOS;16543270000189;822749415
13.555.918/0001-49;31/03/2022;FII;AQ3 RENDA;14069202000102;1976895592
13.555.918/0001-49;30/06/2022;FII;AQ3 RENDA;14069202000102;3721563225
13.555.918/0001-49;30/06/2022;FII;SAO DOMINGOS;16543270000189;761093147
13.555.918/0001-49;30/09/2022;FII;SAO DOMINGOS;16543270000189;723312614
13.703.596/0001-38;31/03/2022;FII;FII GV BLUE CHIP;30578275000178;855097428
13.703.596/0001-38;30/06/2022;FII;FII GV BLUE CHIP;30578275000178;853920366
14.074.706/0001-02;31/03/2022;FII;REAG RENDA IMOB. FII;17374696000119;3590914223
14.074.706/0001-02;31/03/2022;FII;IC LOTEAMENTOS E RECEBÍVEIS FII;38498758000174;6136611009
14.074.706/0001-02;30/06/2022;FII;REAG RENDA IMOB. FII;17374696000119;3590914223
14.074.706/0001-02;30/06/2022;FII;IC LOT E REC FII;38498758000174;6136611009
14.413.342/0001-48;31/03/2022;FII;Alianza Real State II;22169716000150;2416873843
14.413.342/0001-48;30/06/2022;FII;Alianza Real State II;22169716000150;2407552177
14.413.342/0001-48;30/09/2022;FII;Alianza Real State II;22169716000150;2397993968
14.793.782/0001-78;31/03/2022;FII;CSHG RENDA URBANA - FII;29641226000153;121240746
14.793.782/0001-78;30/06/2022;FII;CSHG RENDA URBANA - FII (HGRU11);29641226000153;128505663
14.793.782/0001-78;30/09/2022;FII;CSHG RENDA URBANA - FII (HGRU11);29641226000153;140047245
15.447.108/0001-02;31/03/2022;FII;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;17568605000186;42511139115
15.447.108/0001-02;30/06/2022;FII;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;17568605000186;42523110641
15.447.108/0001-02;30/09/2022;FII;MAIS SHOPPING FUNDO DE INVESTIMENTO IMOBILIARIO;17568605000186;41600942498
15.576.907/0001-70;31/03/2022;FII;FII Rio Bravo Renda Corporativa;3683056000186;134929135
15.576.907/0001-70;31/03/2022;FII;FII Shopping Pátio Higienópolis;3507519000159;1166022
15.576.907/0001-70;31/03/2022;FII;FII SDI Rio Bravo Renda Logística;16671412000193;27645
15.576.907/0001-70;31/03/2022;FII;FII Renda Educacional;13873457000152;269492256
15.576.907/0001-70;31/03/2022;FII;FII XP Exeter;35755044000106;3943000
15.576.907/0001-70;31/03/2022;FII;Legatus Shoppings FII;30248158000146;732440337
15.576.907/0001-70;30/06/2022;FII;FII XP Exeter;35755044000106;3943000
15.576.907/0001-70;30/06/2022;FII;Legatus Shoppings FII;30248158000146;8122036
15.576.907/0001-70;30/06/2022;FII;FII Rio Bravo Renda Corporativa;3683056000186;133886764
15.576.907/0001-70;30/06/2022;FII;FII Renda Educacional;13873457000152;25756434
15.576.907/0001-70;30/06/2022;FII;FII SDI Rio Bravo Renda Logística;16671412000193;26394
15.576.907/0001-70;30/06/2022;FII;FII Shopping Pátio Higienópolis;3507519000159;108532008
15.769.670/0001-44;31/03/2022;FII;MILLENIUM FII;27602955000175;391280059
15.769.670/0001-44;30/06/2022;FII;MILLENIUM FII;27602955000175;393581589
15.769.670/0001-44;30/09/2022;FII;MILLENIUM FII;27602955000175;394804786
16.543.270/0001-89;31/03/2022;FII;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;14074706000102;33909435
16.543.270/0001-89;31/03/2022;FII;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO;31373514000116;278660497
16.543.270/0001-89;31/03/2022;FII;AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;14069202000102;6276778
16.543.270/0001-89;30/06/2022;FII;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO;31373514000116;277269624
16.543.270/0001-89;30/06/2022;FII;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;14074706000102;34666965
16.543.270/0001-89;30/06/2022;FII;AQ3 RENDA FUNDO DE INVESTIMENTO IMOBILIÁRIO;14069202000102;11816216
16.543.270/0001-89;30/09/2022;FII;AQUILLA FII;13555918000149;1177626
16.543.270/0001-89;30/09/2022;FII;BRAZIL REALTY FUNDO DE INVESTIMENTO IMOBILIÁRIO;14074706000102;3388950
16.543.270/0001-89;30/09/2022;FII;SÃO JORGE FUNDO DE INVESTIMENTO IMOBILIARIO;31373514000116;275059944
16.671.412/0001-93;31/03/2022;FII;Ourinvest JPP;26091656000150;11302797
16.671.412/0001-93;31/03/2022;FII;FII Mogno CRI High Grade;35652204000191;3181332
16.671.412/0001-93;31/03/2022;FII;XP LOG;26502794000185;1720048
16.671.412/0001-93;31/03/2022;FII;Bresco Logística Fundo de Investimento;20748515000181;22650835
16.671.412/0001-93;31/03/2022;FII;RBR Logística FII;35705463000133;158511654
16.671.412/0001-93;30/06/2022;FII;Bresco Logística Fundo de Investimento;20748515000181;108127942
16.671.412/0001-93;30/06/2022;FII;Ourinvest JPP;26091656000150;11792418
16.671.412/0001-93;30/06/2022;FII;RBR Logística FII;35705463000133;849400
16.671.412/0001-93;30/06/2022;FII;XP LOG;26502794000185;149872
16.671.412/0001-93;30/06/2022;FII;FII Mogno CRI High Grade;35652204000191;170120
16.671.412/0001-93;30/09/2022;FII;Renda Logística Empreendimentos Imobiliários Ltda;4457213000122;233222334
17.098.794/0001-70;31/03/2022;FII;HSI MALLS FII;32892018000131;4890275
17.098.794/0001-70;31/03/2022;FII;BLUECAP RENDA LOGÍSTICA FII;35652060000173;432519714
17.098.794/0001-70;31/03/2022;FII;AUTONOMY EDIFÍCIOS CORPORATIVOS FII;35765826000126;337271169
17.098.794/0001-70;31/03/2022;FII;BRESCO LOGÍSTICA FII;20748515000181;435360125
17.098.794/0001-70;31/03/2022;FII;RIO BRAVO RENDA EDUCACIONAL FII;13873457000152;1038469152
17.098.794/0001-70;31/03/2022;FII;RIO BRAVO RENDA VAREJO FII;15576907000170;109894575
17.098.794/0001-70;31/03/2022;FII;CORE METROPOLIS FII;38293921000162;2748620
17.098.794/0001-70;31/03/2022;FII;SDI RIO BRAVO RENDA LOGÍSTICA FII;16671412000193;125254948
17.098.794/0001-70;31/03/2022;FII;LEGATUS SHOPPINGS FII;30248158000146;459054929
17.098.794/0001-70;31/03/2022;FII;XP LOG FII;26502794000185;419916491
17.098.794/0001-70;31/03/2022;FII;FATOR VERITÀ FII;11664201000100;721548772
17.098.794/0001-70;31/03/2022;FII;BTG PACTUAL LOGÍSTICA FII;11839593000109;19674048
17.098.794/0001-70;31/03/2022;FII;XP INDUSTRIAL FII;28516325000140;7857516
17.098.794/0001-70;31/03/2022;FII;BB RENDA DE PAPÉIS IMOBILIÁRIOS FII;15394563000189;285944175
17.098.794/0001-70;31/03/2022;FII;VBI PRIME PROPERTIES FII;35652102000176;385745031
17.098.794/0001-70;31/03/2022;FII;GUARDIAN LOGÍSTICA FII;37295919000160;32304196
17.098.794/0001-70;31/03/2022;FII;BTG PACTUAL CORPORATE OFFICE FUND FII;08924783000101;643422664
17.098.794/0001-70;31/03/2022;FII;VINCI OFFICES FII;12516185000170;175910175
17.098.794/0001-70;31/03/2022;FII;XP MALLS FII;28757546000100;34146429
17.098.794/0001-70;31/03/2022;FII;VINCI FULLWOOD;36200654000106;200000
17.098.794/0001-70;31/03/2022;FII;JS REAL ESTATE MULTIGESTÃO FII;13371132000171;33191055
17.098.794/0001-70;31/03/2022;FII;VINCI SHOPPING CENTERS FII;17554274000125;176378092
17.098.794/0001-70;31/03/2022;FII;RIO BRAVO RENDA CORPORATIVA FII;03683056000186;107079577
17.098.794/0001-70;31/03/2022;FII;LOFT II FII;24796967000190;266733504
17.098.794/0001-70;31/03/2022;FII;VINCI LOGÍSTICA FII;24853044000122;41978412
17.098.794/0001-70;31/03/2022;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO II FII;15769670000144;63409168
17.098.794/0001-70;31/03/2022;FII;MAXI RENDA FII;97521225000125;1453013454
17.098.794/0001-70;31/03/2022;FII;CSHG RENDA URBANA FII;29641226000153;28493311
17.098.794/0001-70;31/03/2022;FII;HEDGE TOP FOFII 3 FII;18307582000119;7598
17.098.794/0001-70;31/03/2022;FII;KINEA RENDIMENTOS IMOBILIÁRIOS FII;16706958000132;17253093
17.098.794/0001-70;31/03/2022;FII;VINCI IMÓVEIS URBANOS FII;36445587000190;1764000
17.098.794/0001-70;30/06/2022;FII;GUARDIAN LOGÍSTICA FII;37295919000160;312364004
17.098.794/0001-70;30/06/2022;FII;AUTONOMY EDIFÍCIOS CORPORATIVOS FII;35765826000126;318374327
17.098.794/0001-70;30/06/2022;FII;XP MALLS FII;28757546000100;3372267
17.098.794/0001-70;30/06/2022;FII;RIO BRAVO CRÉDITO IMOBILIÁRIO II FII;15769670000144;5810808
17.098.794/0001-70;30/06/2022;FII;RIO BRAVO RENDA EDUCACIONAL FII;13873457000152;119754567
17.098.794/0001-70;30/06/2022;FII;VINCI IMÓVEIS URBANOS FII;36445587000190;1720800
17.098.794/0001-70;30/06/2022;FII;RIO BRAVO RENDA VAREJO FII;15576907000170;99803003
17.098.794/0001-70;30/06/2022;FII;CSHG RENDA URBANA FII;29641226000153;302006705
17.098.794/0001-70;30/06/2022;FII;MAXI RENDA FII;97521225000125;1518916872
17.098.794/0001-70;30/06/2022;FII;BTG PACTUAL CORPORATE OFFICE FUND FII;08924783000101;590034504
17.098.794/0001-70;30/06/2022;FII;SDI RIO BRAVO RENDA LOGÍSTICA FII;16671412000193;119681096
17.098.794/0001-70;30/06/2022;FII;BTG PACTUAL LOGÍSTICA FII;11839593000109;1906400
17.098.794/0001-70;30/06/2022;FII;VBI PRIME PROPERTIES FII;35652102000176;28872018
17.098.794/0001-70;30/06/2022;FII;VINCI FULLWOOD;36200654000106;200000
17.098.794/0001-70;30/06/2022;FII;XP INDUSTRIAL FII;28516325000140;701256
17.098.794/0001-70;30/06/2022;FII;JS REAL ESTATE MULTIGESTÃO FII;13371132000171;344306115
17.098.794/0001-70;30/06/2022;FII;LOFT II FII;24796967000190;2352620
17.098.794/0001-70;30/06/2022;FII;RBR LOG FII;35705463000133;85942292
17.098.794/0001-70;30/06/2022;FII;LEGATUS SHOPPINGS FII;30248158000146;485440429
17.098.794/0001-70;30/06/2022;FII;KINEA RENDA IMOBILIÁRIA FII;12005956000165;40206584
17.098.794/0001-70;30/06/2022;FII;BLUECAP RENDA LOGÍSTICA FII;35652060000173;436837799
17.098.794/0001-70;30/06/2022;FII;BB RENDA DE PAPÉIS IMOBILIÁRIOS FII;15394563000189;2239677
17.098.794/0001-70;30/06/2022;FII;HSI MALLS FII;32892018000131;469406212
17.098.794/0001-70;30/06/2022;FII;VINCI SHOPPING CENTERS FII;17554274000125;1783559
17.098.794/0001-70;30/06/2022;FII;VINCI OFFICES FII;12516185000170;155227275
17.098.794/0001-70;30/06/2022;FII;RIO BRAVO RENDA CORPORATIVA FII;03683056000186;1054334844
17.098.794/0001-70;30/06/2022;FII;VINCI LOGÍSTICA FII;24853044000122;402545997
17.098.794/0001-70;30/06/2022;FII;CORE METROPOLIS FII;38293921000162;2581000
17.098.794/0001-70;30/06/2022;FII;KINEA RENDIMENTOS IMOBILIÁRIOS FII;16706958000132;17363788
17.098.794/0001-70;30/06/2022;FII;FATOR VERITÀ FII;11664201000100;67412562
17.098.794/0001-70;30/06/2022;FII;HEDGE TOP FOFII 3 FII;18307582000119;7001
17.098.794/0001-70;30/06/2022;FII;XP LOG FII;26502794000185;402471889
17.098.794/0001-70;30/06/2022;FII;BRESCO LOGÍSTICA FII;20748515000181;43224571
17.098.794/0001-70;30/09/2022;FII;FII XP LOG;26502794000185;472078429
